,run_number,total_run_time,viper_initial_contact_range,viper_initial_contact_ata,viper_initial_contact_aa,viper_briefed_behavior,viper_briefed_launch_range,viper_briefed_evasion_range,viper_alive,cobra_initial_contact_range,cobra_initial_contact_ata,cobra_initial_contact_aa,cobra_briefed_behavior,cobra_briefed_launch_range,cobra_briefed_evasion_range,cobra_alive,outcome,viper_launched,viper_launch_range,viper_time_at_launch,cobra_launched,cobra_launch_range,cobra_time_at_launch,viper_time_in_NEUTRAL,cobra_time_in_NEUTRAL,viper_time_in_DEFENSIVE,cobra_time_in_DEFENSIVE,viper_time_in_HEADON,cobra_time_in_HEADON,viper_time_in_OFFENSIVE,cobra_time_in_OFFENSIVE,viper_p_NEUTRAL,viper_p_DEFENSIVE,viper_p_HEADON,viper_p_OFFENSIVE,cobra_p_NEUTRAL,cobra_p_DEFENSIVE,cobra_p_HEADON,cobra_p_OFFENSIVE,lognorm_viper_launch_range,lognorm_viper_briefed_launch_range,lognorm_viper_briefed_evasion_range,lognorm_cobra_launch_range,lognorm_cobra_briefed_launch_range,lognorm_cobra_briefed_evasion_range,norm_viper_launch_range,norm_viper_briefed_launch_range,norm_viper_briefed_evasion_range,norm_cobra_launch_range,norm_cobra_briefed_launch_range,norm_cobra_briefed_evasion_range,briefed_evasion_range_diff,launch_range_diff,briefed_launch_range_diff,time_at_launch_diff,viper_launch_cobra_evade_diff,viper_evade_cobra_launch_diff
437,444,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,25008.08891039653,7007.879109820841,0,60000.0,0.0,180.0,BehaviorType.ATTACK,65825.23021704814,19106.03088372921,1,0,0,-1.0,-1.0,1,59790.0,0.4,0.0,0.0,0.0,0.0,63.10000000000063,63.200000000000635,0.0,0.0,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,,0.17830111651224106,0.651931874113609,1.0,0.9514051382110973,0.8146391564251433,0.0,0.10012427036037484,0.09906315679426188,1.0,0.9175239406812508,0.2725178160946797,-0.17313896293092906,-1.0,-0.816488066879488,-1.4,5902.0580266673205,-58817.3511072273
438,445,148.2,60000.0,0.0,180.0,BehaviorType.ATTACK,44603.03621347876,17679.625907181682,1,60000.0,0.0,180.0,BehaviorType.ATTACK,65310.47993595103,69497.55202356655,1,2,1,44536.831,28.0,1,59790.0,0.4,0.0,0.0,0.0,108.99999999999808,39.30000000000029,39.30000000000029,108.99999999999808,0.0,9.991260007103208e-05,9.991260007103208e-05,0.26495041719241497,0.734849757607443,9.991260007103208e-05,0.734849757607443,0.26495041719241497,9.991260007103208e-05,0.7323170326035118,0.640245589102548,0.7919857233528359,1.0,0.9451041996729577,0.9990952454212251,0.7448918900837919,0.4920929416571033,0.25197794176516997,1.0,0.9071909700583867,0.9936805088524061,-0.7415762470736491,-0.25510810991620814,-0.41422255831086147,27.6,-24894.51581008779,-47630.85402876935
439,446,165.0,60000.0,0.0,180.0,BehaviorType.ATTACK,23131.84089545741,65628.28035697603,1,60000.0,0.0,180.0,BehaviorType.ATTACK,33225.86530054069,58850.89023864245,1,2,1,23049.591,62.5,1,33150.0,44.8,94.99999999999888,94.99999999999888,1.2,0.0,68.90000000000038,68.90000000000038,0.0,1.2,0.5753513428397483,0.007267595909554802,0.41728113180694054,9.992944375637854e-05,0.5753513428397483,9.992944375637854e-05,0.41728113180694054,0.007267595909554802,0.13367113696609267,0.11603608270647611,0.9904924981219069,0.45388958918969013,0.40269016197831237,0.9753420522968541,0.3855194092756435,0.06259263375714039,0.9390311790709802,0.5544479938452276,0.26313230190767944,0.8413140966460723,0.09699252566803596,-0.1689285845695841,-0.2019164059438369,17.700000000000003,-35719.04934318504,32402.41505643534
440,447,121.8,60000.0,0.0,180.0,BehaviorType.ATTACK,59161.37576824092,37287.78293182529,1,60000.0,0.0,180.0,BehaviorType.ATTACK,34252.68844854352,44167.531733122094,1,2,1,59070.0,1.6,0,-1.0,-1.0,0.0,0.0,0.0,69.9000000000003,52.000000000000476,52.000000000000476,69.9000000000003,0.0,9.98980023352177e-05,9.98980023352177e-05,0.42649393443607286,0.5733062695592567,9.98980023352177e-05,0.5733062695592567,0.42649393443607286,9.98980023352177e-05,0.9889887859929567,0.8657614260548058,0.904929413283834,,0.4271183245876134,0.9343426335303244,0.9879580538877089,0.7833115360887979,0.5329419837381942,0.0,0.2837444973990081,0.6311777459456593,-0.09845740034860073,0.9879580538877089,0.4982623796549685,2.6,14993.844035118826,3035.0944832817695
441,448,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,61456.30646266159,37638.876579809,1,60000.0,0.0,180.0,BehaviorType.ATTACK,36760.18771461477,37913.34276085934,1,2,1,59790.0,0.4,1,36699.825,44.7,56.40000000000053,56.40000000000053,5.599999999999996,0.0,58.700000000000564,58.700000000000564,0.0,5.599999999999996,0.46722754959197965,0.046391387902749284,0.486281155337752,9.990716751913514e-05,0.46722754959197965,9.990716751913514e-05,0.486281155337752,0.046391387902749284,1.0,0.896145807277395,0.9063478035797554,0.5480839226766808,0.4838220639146355,0.9125318301667379,1.0,0.8292183160916535,0.5379727824167534,0.6138185512869829,0.33407942135076235,0.5416728519033351,-0.003927937988772334,0.3861814487130171,0.4940102518334144,-44.300000000000004,23542.963701802248,878.6888651942354
442,449,145.8,60000.0,0.0,180.0,BehaviorType.ATTACK,44730.97964145821,3748.772491528912,1,60000.0,0.0,180.0,BehaviorType.ATTACK,38682.16026468971,59749.19013237633,1,2,1,44670.0,25.6,1,38572.693,35.8,0.0,0.0,0.0,93.89999999999894,52.000000000000476,52.000000000000476,93.89999999999894,0.0,9.991149130167034e-05,9.991149130167034e-05,0.3563372803626135,0.6434628966547832,9.991149130167034e-05,0.6434628966547832,0.3563372803626135,9.991149130167034e-05,0.7350305866145315,0.6425324555815015,0.5572477134664524,0.5941699437427072,0.5247248941880723,0.9775059898210001,0.7471191316418859,0.49465226548127944,0.05236362416886064,0.6451421284139753,0.37266062592154475,0.8541698381600343,-0.8014326828785462,0.10197700322791059,0.12099791121422976,-10.199999999999996,-15018.210490918122,-34933.38777316079
443,451,138.0,60000.0,0.0,180.0,BehaviorType.ATTACK,49448.420228769006,40838.09095253526,1,60000.0,0.0,180.0,BehaviorType.ATTACK,42135.618732414696,43131.694417168765,1,2,1,49350.0,17.8,1,42059.972,30.0,85.59999999999941,85.59999999999941,8.399999999999986,0.0,44.10000000000036,44.10000000000036,0.0,8.399999999999986,0.6197787621512084,0.06081941123913759,0.3193019090054755,9.991760417858336e-05,0.6197787621512084,9.991760417858336e-05,0.3193019090054755,0.06081941123913759,0.8255867050097994,0.722581014486121,0.9186944171923663,0.6743110852087655,0.5933588870653982,0.9309526187753445,0.8253917813717784,0.5890178634249195,0.5838141228430702,0.7034666086869261,0.44198450238107234,0.616353680088253,-0.03282419766776834,0.12192517268485226,0.14628205126797417,-12.2,6316.725811600241,-1297.527779879434
444,452,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,67919.24402554924,19707.20943658527,1,60000.0,0.0,180.0,BehaviorType.ATTACK,21256.88667169484,3085.950669355357,0,3,1,59790.0,0.4,0,-1.0,-1.0,0.0,0.0,0.0,0.0,63.200000000000635,63.10000000000063,0.0,0.0,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,1.0,0.9759781338598336,0.8084177958407572,,0.04421214810330698,0.5542091096479062,1.0,0.9585000645962957,0.28103105793224215,0.0,0.022869966753715505,0.04325138546773718,0.23787001182868409,1.0,0.9334131870151263,1.4,64833.293356193884,-1549.6772351095678
445,453,142.5,60000.0,0.0,180.0,BehaviorType.ATTACK,52918.38933437883,67653.91999927995,1,60000.0,0.0,180.0,BehaviorType.ATTACK,46726.626502010986,7622.130927650043,1,2,1,52830.0,12.0,1,46662.687,22.3,0.0,0.0,104.59999999999832,0.0,38.00000000000027,38.00000000000027,0.0,104.59999999999832,9.990990580424069e-05,0.7333737647104145,0.2664264154779771,9.990990580424069e-05,9.990990580424069e-05,9.990990580424069e-05,0.2664264154779771,0.7333737647104145,0.8875186138660193,0.7767277463779613,0.9950932567207398,0.7704675389358651,0.6763640282679483,0.6833705070930087,0.883594520914519,0.6584295928227646,0.968056441402734,0.7804466725761402,0.5341432639294302,0.1081695283598371,0.8591264101320246,0.10314784833837876,0.12385728896581083,-10.3,45296.25840672878,20927.29349726897
446,454,133.7,60000.0,0.0,180.0,BehaviorType.ATTACK,51994.0767535506,17442.529923658327,1,60000.0,0.0,180.0,BehaviorType.ATTACK,34869.01470458799,61493.107285705526,1,2,1,51930.0,13.5,0,-1.0,-1.0,0.0,0.0,0.0,93.89999999999894,39.90000000000029,39.90000000000029,93.89999999999894,0.0,9.990529545889018e-05,9.990529545889018e-05,0.2981466932542818,0.7016534961548005,9.990529545889018e-05,0.7016534961548005,0.2981466932542818,9.990529545889018e-05,0.8719018578448161,0.7626594213886276,0.7899423129509027,,0.4414314719143959,0.9816156100779554,0.868542088274155,0.63994005219955,0.24858060841137397,0.0,0.29611647917672335,0.8791273699390666,-0.630416234107932,0.868542088274155,0.34256217755431523,14.5,-9499.030532154924,-17426.484780929666
447,455,170.9,60000.0,0.0,180.0,BehaviorType.ATTACK,29723.115693719414,17242.550661134515,1,60000.0,0.0,180.0,BehaviorType.ATTACK,26549.57279898036,5244.441369906503,1,2,1,29610.0,50.7,1,26430.447,56.0,56.000000000000526,56.000000000000526,35.40000000000023,0.0,79.59999999999977,79.59999999999977,0.0,35.40000000000023,0.3274526540008391,0.20699685627910128,0.4654505581869013,9.993153315846943e-05,0.3274526540008391,9.993153315846943e-05,0.4654505581869013,0.20699685627910128,0.36131116998510315,0.31620179511980023,0.7881970814708654,0.24414196493648144,0.22265567924743865,0.6299619667741108,0.4952417587931294,0.1944415836351521,0.2457151182054939,0.44206397283872156,0.12911404718961073,0.07414195853820114,0.17170723583541775,0.053177785954407863,0.06348215039896404,-5.299999999999997,24478.674323812913,-9307.022137845845
448,456,160.0,60000.0,0.0,180.0,BehaviorType.ATTACK,43689.28447552999,53956.77357817745,1,60000.0,0.0,180.0,BehaviorType.ATTACK,36249.25399162654,12573.688633551605,1,2,1,43590.0,27.4,1,36182.775,39.8,0.0,0.0,106.6999999999982,0.0,53.40000000000049,53.40000000000049,0.0,106.6999999999982,9.991756800639554e-05,0.666325281642639,0.33347488322134816,9.991756800639554e-05,9.991756800639554e-05,9.991756800639554e-05,0.33347488322134816,0.666325281642639,0.7127864972697238,0.6237198772404399,0.9608550561928918,0.5349460570314079,0.4725884362939339,0.7548724603370973,0.7290562124734492,0.47381465547041285,0.7717908965515473,0.6051709287350939,0.3238230633773086,0.17903221731546498,0.592241240157658,0.12388528373835528,0.14882708374133125,-12.399999999999999,31115.595841978386,17707.519586550916
449,457,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,63239.51774787244,65502.64092405274,1,60000.0,0.0,180.0,BehaviorType.ATTACK,24282.312990704064,29685.108400442787,0,3,1,59790.0,0.4,0,-1.0,-1.0,0.0,0.0,0.0,0.0,63.200000000000635,63.10000000000063,0.0,0.0,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,1.0,0.9189817995779661,0.9902024787824031,,0.15101153336947507,0.8775833147356603,1.0,0.8648888870451915,0.937230899582145,0.0,0.08360163106545228,0.42391701691806066,0.5125915554520484,1.0,0.7792827176269034,1.4,33554.40934742965,41220.32793334868
450,458,123.3,60000.0,0.0,180.0,BehaviorType.ATTACK,58248.8083354182,52820.34155867443,1,60000.0,0.0,180.0,BehaviorType.ATTACK,40879.46111333423,69671.7644416008,1,2,1,58170.0,3.1,0,-1.0,-1.0,0.0,0.0,0.0,93.89999999999894,29.500000000000142,29.500000000000142,93.89999999999894,0.0,9.98989991141162e-05,9.98989991141162e-05,0.23901220388211208,0.7607879981196598,9.98989991141162e-05,0.7607879981196598,0.23901220388211208,9.98989991141162e-05,0.9750344764786706,0.8533504102409403,0.9576333372648816,,0.5690677586746887,0.9994528770241274,0.9729056212473449,0.7650569402187737,0.7555070340128169,0.0,0.4167687030851872,0.9961736960723905,-0.24116393449061846,0.9729056212473449,0.34744875026333244,4.1,-11422.956106182595,11940.880445340197
451,459,155.4,60000.0,0.0,180.0,BehaviorType.ATTACK,39587.21303479852,6151.1671370519625,1,60000.0,0.0,180.0,BehaviorType.ATTACK,52263.6696716881,55159.225847727095,1,2,1,39517.383,35.2,1,52170.0,13.1,0.0,0.0,0.0,113.7999999999978,41.70000000000032,41.70000000000032,113.7999999999978,0.0,9.99157210250208e-05,9.99157210250208e-05,0.2681136143335521,0.731686554224398,9.99157210250208e-05,0.731686554224398,0.2681136143335521,9.99157210250208e-05,0.6236377823868354,0.5450022886404523,0.6321971471520638,0.8737670152509505,0.7662446828391313,0.9660880261219145,0.6609419979595592,0.39175863014316664,0.08678738511550041,0.8725560703115853,0.6452925075740579,0.7884819817844781,-0.7013636974470843,-0.21161407235202612,-0.25357423971896215,22.1,-15572.012812928573,-46112.502534636136
452,460,131.5,60000.0,0.0,180.0,BehaviorType.ATTACK,61419.16518404066,65934.03177449487,1,60000.0,0.0,180.0,BehaviorType.ATTACK,53378.65650118413,18180.24303463344,1,2,1,59790.0,0.4,1,53266.804,11.3,0.0,0.0,104.99999999999832,0.0,26.600000000000104,26.600000000000104,0.0,104.99999999999832,9.990404653173534e-05,0.7977129190746801,0.20208727283225633,9.990404653173534e-05,9.990404653173534e-05,9.990404653173534e-05,0.20208727283225633,0.7977129190746801,1.0,0.8956631586754811,0.9911959651309343,0.8930316732467604,0.7831870972936886,0.807544166089924,1.0,0.828475358358411,0.9434122717966814,0.8909000351223427,0.6676744791380311,0.25926868919645474,0.68341360010656,0.10909996487765727,0.1608387844183352,-10.9,43238.922149407226,12555.37527331074
453,461,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,60461.13584075389,42637.67687874699,1,60000.0,0.0,180.0,BehaviorType.ATTACK,36036.574415375326,50721.78723519096,1,2,1,59790.0,0.4,0,-1.0,-1.0,0.0,0.0,0.0,80.69999999999969,40.0000000000003,40.0000000000003,80.69999999999969,0.0,9.989718707413234e-05,9.989718707413234e-05,0.3313339538113867,0.6684662518144651,9.989718707413234e-05,0.6684662518144651,0.3313339538113867,9.989718707413234e-05,1.0,0.8831117166569945,0.9252209936565042,,0.4678656176408881,0.954107696159831,1.0,0.8093113625107504,0.6096002757727287,0.0,0.31955378583791016,0.7249769494620109,-0.11569324881115461,1.0,0.4885781390902262,1.4,9739.348605562926,6601.102463371666
454,462,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,66076.57121444437,21456.072298182487,1,60000.0,0.0,180.0,BehaviorType.ATTACK,25809.744299210644,1871.0086162327589,0,3,1,59790.0,0.4,0,-1.0,-1.0,0.0,0.0,0.0,0.0,63.200000000000635,63.10000000000063,0.0,0.0,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,1.0,0.9540185676055406,0.8212858609203355,,0.19997305065889537,0.4827312019158726,1.0,0.9216400515413091,0.3060904032768001,0.0,0.11426291172682927,0.025864117475903697,0.2802855905760818,1.0,0.8054798208524314,1.4,64205.56259821161,-4353.672001028157
455,463,180.0,60000.0,0.0,180.0,BehaviorType.ATTACK,24227.941746755,14251.257947899938,1,60000.0,0.0,180.0,BehaviorType.ATTACK,23657.28139344722,52821.63092305053,1,2,1,24150.0,59.8,1,23550.0,60.8,92.799999999999,92.799999999999,0.0,1.1,86.19999999999939,86.19999999999939,1.1,0.0,0.515217801663353,9.993448739159973e-05,0.4785751562864353,0.006107107562819983,0.5152178016633531,0.006107107562819985,0.47857515628643543,9.993448739159974e-05,0.17605765320828207,0.1529982784306722,0.7593600337657213,0.13729797170600835,0.13008199640181076,0.9599023042110097,0.4039236674415882,0.08451855106862755,0.2028530740889272,0.39388871234801226,0.07105490040791566,0.7550282139218558,-0.5519879814352282,0.010034955093575937,0.011415237662445135,-1.0,-28593.689176295527,-9406.023445547284
456,464,64.7,60000.0,0.0,180.0,BehaviorType.ATTACK,22458.324887252027,19255.126753210858,0,60000.0,0.0,180.0,BehaviorType.ATTACK,57641.4522209397,45544.22310587263,1,0,0,-1.0,-1.0,1,57570.0,4.1,0.0,0.0,0.0,0.0,64.70000000000061,64.80000000000061,0.0,0.0,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,,0.09244500748176963,0.8049054413221136,0.9649656933900086,0.8448514005431113,0.938727146721795,0.0,0.04911991700266282,0.2745531937521844,0.9628706661537689,0.7532447926687486,0.6508798393735205,-0.3762282837869119,-0.9628706661537689,-0.7037877397547241,-5.1,-23085.898218620605,-38386.325467728835
457,465,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,66649.4121775468,28860.820388572767,1,60000.0,0.0,180.0,BehaviorType.ATTACK,66470.78505212125,67942.30328041624,1,2,1,59790.0,0.4,1,59790.0,0.4,0.0,0.0,0.0,93.89999999999894,26.800000000000107,26.800000000000107,93.89999999999894,0.0,9.989718707413312e-05,9.989718707413312e-05,0.22199374905363004,0.7778064565722217,9.989718707413312e-05,0.7778064565722217,0.22199374905363004,9.989718707413312e-05,1.0,0.9609101697517607,0.866157031349395,1.0,0.9592379414027611,0.9958622450419853,1.0,0.9330989091589705,0.4121925703827318,1.0,0.9304826497703281,0.9714230467606005,-0.559302573165741,0.0,0.003573178122280085,0.0,-1292.891102869442,-37609.96466354848
458,466,124.9,60000.0,0.0,180.0,BehaviorType.ATTACK,49028.2939570693,33687.889170595045,1,60000.0,0.0,180.0,BehaviorType.ATTACK,57276.00555374345,46635.24473893096,1,2,1,48927.593,18.6,1,57210.0,4.7,0.0,0.0,0.0,93.39999999999895,31.600000000000176,31.600000000000176,93.39999999999895,0.0,9.990003597681112e-05,9.990003597681112e-05,0.2527494905418133,0.7470507093862332,9.990003597681112e-05,0.7470507093862332,0.2527494905418133,9.990003597681112e-05,0.8177738027640256,0.715768800021616,0.8895634790820924,0.9591574266954171,0.8397467401714657,0.9421087253817226,0.8183270559114248,0.5806138430441614,0.48135933369323897,0.9568496930976234,0.745908906094167,0.6664936585430168,-0.18529208078164816,-0.1385226371861985,-0.16498357999046376,13.900000000000002,2393.049218138338,-23588.11638314841
459,467,122.8,60000.0,0.0,180.0,BehaviorType.ATTACK,41536.24995894767,55873.03100238566,1,60000.0,0.0,180.0,BehaviorType.ATTACK,58532.79465409932,33825.68887401274,1,2,0,-1.0,-1.0,1,58470.0,2.6,0.0,0.0,91.0999999999991,0.0,31.80000000000018,31.80000000000018,0.0,91.0999999999991,9.98986695579799e-05,0.7411049508739315,0.25869525178695263,9.98986695579799e-05,9.98986695579799e-05,9.98986695579799e-05,0.25869525178695263,0.7411049508739315,,0.5833727088169919,0.9661368772695967,0.9793289309245568,0.8571674275080108,0.8962355186230985,0.0,0.43074630393736135,0.7992488279976129,0.9779230987941329,0.7711373815899636,0.48317365566118337,0.31552372815510527,-0.9779230987941329,-0.3399913731712929,-3.6,7710.561084934932,-2659.7636517136634
460,468,63.1,60000.0,0.0,180.0,BehaviorType.ATTACK,67292.59115703443,34202.77718420136,1,60000.0,0.0,180.0,BehaviorType.ATTACK,21598.97421734857,15696.344133181468,0,3,1,59790.0,0.4,0,-1.0,-1.0,0.0,0.0,0.0,0.0,63.200000000000635,63.10000000000063,0.0,0.0,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,9.998000399920017e-05,9.998000399920017e-05,0.9997000599880025,9.998000399920017e-05,1.0,0.9685777402297788,0.8918591889888398,,0.05702552664390614,0.7865589037403907,1.0,0.9459647773900169,0.4887371314783381,0.0,0.02973694806386416,0.22372113715216957,0.2648491014069272,1.0,0.9140349316363352,1.4,51596.247023852964,12603.802966852792
461,469,122.6,60000.0,0.0,180.0,BehaviorType.ATTACK,20029.605815478208,43319.53519485844,1,60000.0,0.0,180.0,BehaviorType.ATTACK,58671.63246149571,22054.38853151809,1,2,0,-1.0,-1.0,1,58590.0,2.4,0.0,0.0,69.10000000000035,0.0,53.60000000000049,53.60000000000049,0.0,69.10000000000035,9.98985369834807e-05,0.5630496660325083,0.43675053689352483,9.98985369834807e-05,9.98985369834807e-05,9.98985369834807e-05,0.43675053689352483,0.5630496660325083,,0.001070554868710041,0.9276221857306266,0.9812273046891666,0.8590689055996767,0.8351387317099901,0.0,0.0005368933899142521,0.6193705804631092,0.9799300898128481,0.7739243776108539,0.31471232605185867,0.3043295793168433,-0.9799300898128481,-0.7729780338970224,-3.4,-2024.782716039881,-15352.097266637269
462,470,120.6,60000.0,0.0,180.0,BehaviorType.ATTACK,63208.02702580626,57780.97608835322,1,60000.0,0.0,180.0,BehaviorType.ATTACK,64472.069162079744,44920.92502474816,1,2,1,59790.0,0.4,1,59790.0,0.4,0.0,0.0,94.19999999999892,0.0,26.500000000000103,26.500000000000103,0.0,94.19999999999892,9.989718707413314e-05,0.7802914612258072,0.21950874440004464,9.989718707413314e-05,9.989718707413314e-05,9.989718707413314e-05,0.21950874440004464,0.7802914612258072,1.0,0.9185841398479749,0.9712187980576147,1.0,0.9347343136051295,0.9367587102130024,1.0,0.8642589605495731,0.8265876524747062,1.0,0.8903609182557141,0.6419597013739733,0.1840426493237871,0.0,-0.025285340601057138,0.0,18287.102001058098,-6691.093073726523
463,471,176.6,60000.0,0.0,180.0,BehaviorType.ATTACK,26303.208331513702,1415.1049503307568,1,60000.0,0.0,180.0,BehaviorType.ATTACK,21626.43295406501,21119.518743097287,1,2,1,26190.0,56.4,1,21513.22,64.2,77.29999999999988,77.29999999999988,0.0,13.199999999999967,86.19999999999939,86.19999999999939,13.199999999999967,0.0,0.4374209119790304,9.993341921797787e-05,0.487783733668722,0.07469542093302971,0.4374209119790304,0.07469542093302971,0.487783733668722,9.993341921797787e-05,0.24976113140944906,0.2186125702343395,0.4098009869435363,0.05353988549122254,0.05804521840723902,0.8289514810684195,0.4380425147597464,0.12603126724145522,0.018924649553743792,0.3598237192888562,0.030288147995658713,0.3013332257836907,-0.281993632829038,0.07821879547089022,0.09355214904627329,-7.800000000000004,5183.689588416415,-20211.328003734256
