,test_id,kcid,lmc_prior_code,lengthscale_prior_code,input,test_data,elpd_loo,p_loo,se,warning,n_data_points,n_samples,scale,k_count_good,k_count_ok,k_count_bad,k_count_verybad,elpd_loo_y0,elpd_loo_y1,elpd_loo_y2,elpd_loo_y3,elpd_loo_y4
114,0,2,2,1,3,0,12102.984143860487,4.726693445712954,336.518476706688,False,2945,300,log,2945,0,0,0,-521.23497,6530.30643,6532.91731,-229.99117,-209.01346
115,0,2,2,1,3,0,12099.89134259809,5.989790706820713,336.31215116330185,False,2945,300,log,2945,0,0,0,-520.81507,6528.79011,6530.68319,-228.87001,-209.89687
116,0,2,2,1,3,0,12098.783246032186,5.197225394169436,336.51488580287804,False,2945,300,log,2945,0,0,0,-524.76195,6529.79068,6532.35708,-229.67557,-208.92699
117,0,2,2,1,3,0,12106.215616381087,5.341529160861683,336.4866671413515,False,2945,300,log,2945,0,0,0,-520.42565,6530.50009,6533.46313,-228.75389,-208.56807
118,0,2,2,1,3,0,12112.925135876525,5.106086168436377,336.391663401289,False,2945,300,log,2945,0,0,0,-515.7955,6532.28429,6534.76341,-229.40868,-208.91839
119,0,2,2,1,3,0,12102.629303133881,4.854038587920513,336.5580104903502,False,2945,300,log,2945,0,0,0,-522.70245,6530.96407,6533.43947,-230.08836,-208.98343
120,0,3,2,1,0,0,12031.140919833828,5.5829261636154115,331.65416465476267,False,2945,300,log,2945,0,0,0,-543.0356,6449.67364,6452.13097,-145.21424,-182.41384
121,0,3,2,1,0,0,12026.69005731459,4.801619183952425,331.71984842057174,False,2945,300,log,2945,0,0,0,-545.37883,6448.72723,6451.71356,-147.78208,-180.58982
122,0,3,2,1,0,0,12026.135671127024,5.315582888095378,331.68916221104706,False,2945,300,log,2945,0,0,0,-545.26786,6448.75387,6451.09996,-147.2927,-181.1576
123,0,3,2,1,0,0,12027.097788825688,5.016243732714429,331.63013280734333,False,2945,300,log,2945,0,0,0,-544.17548,6448.43681,6450.54944,-146.40364,-181.30934
124,0,3,2,1,0,0,12025.311299517482,4.908137379115942,331.7185159551605,False,2945,300,log,2945,0,0,0,-546.42534,6448.84722,6451.0744,-147.41904,-180.76594
125,0,3,2,1,0,0,12027.918409404483,4.753105082516413,331.66466159265525,False,2945,300,log,2945,0,0,0,-545.58223,6448.69484,6451.15385,-146.17409,-180.17397
126,0,3,2,1,0,0,12027.457366801129,5.02249349030717,331.68189924966407,False,2945,300,log,2945,0,0,0,-545.38939,6448.64897,6451.60589,-145.69495,-181.71316
