,test_id,kcid,lmc_prior_code,lengthscale_prior_code,test_data,elpd_waic,p_waic,se,warning,n_data_points,n_samples,scale,elpd_waic_y0,elpd_waic_y1,elpd_waic_y2,elpd_waic_y3,elpd_waic_y4,subset
158,3,3,2,1,0,14644.156448837006,487.365151392296,370.555316628557,True,2945,300,log,-200.38827,7449.66407,7456.05298,-40.4867,-20.68563,0.6
159,3,3,2,1,0,14539.892124363783,476.6452405548805,368.1075557237919,True,2945,300,log,-190.34139,7399.66337,7403.80618,-31.86753,-41.36851,0.6
160,0,4,2,1,0,13193.318459051055,24.24205708317396,337.9322781623109,False,2945,300,log,-291.00863,6771.32562,6768.15587,-29.6986,-25.4558,0.6
161,0,4,2,1,0,13174.48002445342,20.297684044859658,338.12253074445044,False,2945,300,log,-303.63334,6760.39141,6766.27732,-26.97802,-21.57735,0.6
162,0,4,2,1,0,13149.848451426216,21.00929435400013,338.1604992825575,False,2945,300,log,-313.71997,6761.01013,6759.61749,-28.45673,-28.60247,0.6
163,0,4,2,1,0,13117.597525676649,18.917644841465403,337.93917102019606,False,2945,300,log,-318.46267,6750.98903,6750.67847,-32.89948,-32.70783,0.6
164,0,4,2,1,0,13136.075435317602,18.282787527441293,337.99075024169355,False,2945,300,log,-315.75944,6754.12747,6757.28232,-30.6474,-28.92751,0.6
165,0,4,2,1,0,13078.7088374083,22.99584019781882,338.2152868256815,False,2945,300,log,-333.58868,6743.08266,6745.61038,-40.28729,-36.10824,0.6
166,0,4,2,1,0,13074.779494267656,20.3595359545208,337.9624741199532,False,2945,300,log,-330.69155,6744.55085,6743.86764,-39.55379,-43.39365,0.6
167,0,4,2,1,0,13080.026739422494,18.893025573160266,337.7928899666648,False,2945,300,log,-339.80968,6741.98326,6741.20827,-31.4307,-31.92442,0.6
